"SimEsiExpIDSimulazione"|"SimEsiExpDataSimulazione"|"SimEsiExpNumeroOrdine"|"SimEsiExpDataOrdine"|"SimEsiExpRigaOrdine"|"SimEsiExpRichArtCodice"|"SimEsiExpRichArtDescrizione"|"SimEsiExpRichQtaRichiesta"|"SimEsiExpRichQtaImpegnata"
"0000000534"|"20170821"|"#35133E"|"20170809"|"0000000001"|"RB3A016864"|"NOPPIES-90482C018-Reggiseno Allattamento Nude C85"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35042E"|"20170809"|"0000000001"|"RB3A020990"|"MINILAND-89139-Borsa isotermica con 2 Contenitori Ermetici Rosa"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35042E"|"20170809"|"0000000001"|"RB3A020988"|"MINILAND-89153-Thermos per Pappe e Bevande con Contenitori Ermetici Rosa"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35187E"|"20170809"|"0000000001"|"RB3A021033"|"I PLAY-IP-721159-639-47-Costumino Assorbente Mix'n Match Tartarughe-2-3 Anni"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35012E"|"20170809"|"0000000001"|"RB3A009989"|"CHILDHOME-CCCB30GS-Cesto Contenitore Stella Grigio 20x40x30"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#34956E"|"20170809"|"0000000001"|"RB2000K0-NE-18_24M-CO"|"LIMOBASICS-10669S_NEG_86-92-Felpa con Cappuccio"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35267E"|"20170809"|"0000000001"|"RB3A010114"|"ELODIE DETAILS-103313-Copertina Bambu Colori del Vento"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35180E"|"20170809"|"0000000001"|"RB3A018239"|"CHILDHOME-CCMBCJP-RIVESTIMENTO PER CESTA PORTABEBE' - JERSEY PINK"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35180E"|"20170809"|"0000000001"|"RB3A019469"|"DONE BY DEER-20560-Nido della Tenerezza Grigio"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35180E"|"20170809"|"0000000001"|"RB3A013042"|"BAMBOOM-104-047-031-STAR TO HUG NEW VINTAGE with soother loop BIANCO"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35180E"|"20170809"|"0000000001"|"RB3A018219"|"CHILDHOME-CHSBCKTR23-CESTO CONTENITORE LITTLE TREASURES"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#34887E"|"20170809"|"0000000001"|"RB3A019473"|"DONE BY DEER-40622-Palestrina Gioco Blu"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35217E"|"20170809"|"0000000001"|"RB3A014506"|"TOBY TIGER-SNOWHOG-Tuta Da Sci Riccio 12-18 mesi"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35279E"|"20170809"|"0000000001"|"RB3A009730"|"HOBEA-4260329478713-Cuscino da allattamento Blu con Gufetti"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35279E"|"20170809"|"0000000001"|"RB2000K5-BN-67-CO"|"LIMOBASICS-10543J_AZM-Paracolpi"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35211E"|"20170809"|"0000000001"|"RB3A020360"|"IGOR SHOES-S10146-046-Sandali Bondi Bicolor Fucsia e Acquamarina-20"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35211E"|"20170809"|"0000000001"|"RB3A021051"|"I PLAY-IP-711159-202-47-Costumino Assorbente Mix'n Match Colibrì-2-3 Anni"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35211E"|"20170809"|"0000000001"|"RB3A021032"|"I PLAY-IP-721159-639-45-Costumino Assorbente Mix'n Match Tartarughe-18-24 Mesi"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35211E"|"20170809"|"0000000001"|"RB3A021027"|"I PLAY-IP-721200-200-45-Costumino Assorbente Mix'n Match Fucsia-18-24 Mesi"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35286E"|"20170809"|"0000000001"|"RB3A010119"|"ELODIE DETAILS-103783-Materassino da Passeggino Colori del Vento"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35176E"|"20170809"|"0000000001"|"RB3A020077"|"IGOR SHOES-S10107-073-Sandali da Spiaggia Tenis Fucsia-21"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35176E"|"20170809"|"0000000001"|"RB3A021142"|"CHILDHOME-CHSBDLW-Set 3 Chiudi Ante con Kit Intallazione"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35176E"|"20170809"|"0000000002"|"RB3A021141"|"CHILDHOME-CHSBMLW-Chiudi Ante Bianco"|"0000000002"|"0000000000"
"0000000534"|"20170821"|"#34954E"|"20170809"|"0000000001"|"RB3A020989"|"MINILAND-89072-Borsa isotermica con 2 Contenitori Ermetici Blu"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#34871E"|"20170809"|"0000000001"|"RB3A020990"|"MINILAND-89139-Borsa isotermica con 2 Contenitori Ermetici Rosa"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#34980E"|"20170809"|"0000000001"|"RB3A018668"|"LOLLIPOPS AND MORE-2952349927204-Lollipops and More Jelly Belly Bracelet Snow"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35028E"|"20170809"|"0000000001"|"RB3A018210"|"ELODIE DETAILS-103924-GIOCATTOLO MUSICALE ACCHIAPPASOGNI"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35207E"|"20170809"|"0000000001"|"RB3A020990"|"MINILAND-89139-Borsa isotermica con 2 Contenitori Ermetici Rosa"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#34960E"|"20170809"|"0000000001"|"RB3A019469"|"DONE BY DEER-20560-Nido della Tenerezza Grigio"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#34984E"|"20170809"|"0000000001"|"RB3A018566"|"LIMOBASICS-54526R_MAG_62-68-Pagliaccetto Limobasics Porpora-62-68 cm"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35062E"|"20170809"|"0000000001"|"RB3A009985"|"CHILDHOME-CCCB20GS-Cesto Contenitore Stella Grigio 32x20x20"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35062E"|"20170809"|"0000000001"|"RB3A009989"|"CHILDHOME-CCCB30GS-Cesto Contenitore Stella Grigio 20x40x30"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35062E"|"20170809"|"0000000001"|"RB3A010161"|"CHILDHOME-CCCOTWHPMG-Coprifasciatoio Grigio Chiaro"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35185E"|"20170809"|"0000000001"|"RB3A021058"|"ZOLI-ZL-KS12RFBU01-Ciondolo catarifrangente di sicurezza Rabby"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35231E"|"20170809"|"0000000001"|"RB3A018840"|"NOPPIES-74344_C166-Noppies Salopette a Righe Blu Navy e Grigio con Body Baby-56 cm"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35006E"|"20170809"|"0000000001"|"RB3A014975"|"MINILAND-89070-WARMY TRAVEL"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35257E"|"20170809"|"0000000001"|"RB3A020341"|"IGOR SHOES-S10146-032-Sandali Bondi Bicolor Navy e Verde-18"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35298E"|"20170809"|"0000000001"|"RB3A020914"|"OLI AND CAROL-DSM-M-PAPERA SMALL MONOCROME MENTA"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35101E"|"20170809"|"0000000001"|"RB3A018650"|"LOLLIPOPS AND MORE-2952349926962-Lollipops and More Rainbow Loom Necklace Chartreuse"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35293E"|"20170809"|"0000000001"|"RB3A010836"|"CHILDHOME-CHSBF-Set Pappa Fucsia e Bianco"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#34543E"|"20170809"|"0000000001"|"RB3A018667"|"LOLLIPOPS AND MORE-2952349927679-Lollipops and More Pacifier Star Dust Clip Pastel Pink"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35254E"|"20170809"|"0000000001"|"RB3A014496"|"TOBY TIGER-SLAOTIG-Pigiamino lungo a righe Tigrotto 6-12 mesi"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35254E"|"20170809"|"0000000001"|"RB3A014490"|"TOBY TIGER-SLABEAR-Pigiamino lungo a righe Orsetto 6-12 mesi"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35260"|"20170808"|"0000000001"|"RB3A021330"|"FOLLOW KIDS-8058333230009_BLU-Bracciale GPS Blu"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35268"|"20170808"|"0000000001"|"RB3A017388"|"BABYBREZZA-FRP0045EU-Macchinetta Del Latte In Polvere"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35287"|"20170808"|"0000000001"|"RB3A020267"|"DAIKOS-SQD217TU45-Pinna da Squalo Arancione"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#32879A"|"20170808"|"0000000001"|"RB3A020975"|"BUGGYGEAR-NI-BHRTHKRED-HEART SHAPED STROLLER HOOK - SILVER/RED"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35227"|"20170807"|"0000000001"|"RB3A010374"|"BABYCAR-99852R-AUDI A3 ROSSA"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35238"|"20170807"|"0000000001"|"RB3A009901"|"A LITTLE LOVELY COMPANY-LTCW025-Lampada Mini Nuvoletta Bianca"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35219"|"20170807"|"0000000001"|"RB3A019785"|"OLI AND CAROL-VTAN-SH-ANIMALI VINTAGE CAVALLUCCIO MARINO"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35212"|"20170807"|"0000000001"|"RB3A021137"|"CHILDHOME-VHSUW-Cancelletto in Metallo Bianco 75-110 cm"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35247"|"20170807"|"0000000001"|"RB3A010040"|"CHILDHOME-CWRSMB-Dondolo a forma di Vespa Blu Menta"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35239"|"20170807"|"0000000001"|"RBGIFT100"|"RocketBaby-GiftCard da 100�"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35174"|"20170806"|"0000000002"|"RB3A011148"|"LIMOBASICS-09509R_SMO_74-80-Culotte a righe Verde 74 80 cm"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35174"|"20170806"|"0000000001"|"RB3A011140"|"LIMOBASICS-09509R_SMA_74-80-Culotte a righe Rosa 74 80 cm"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35173"|"20170806"|"0000000001"|"RB3A016502"|"KANGA CARE-KCKRLLNZSXSM404-Set 2 Mutandine Di Transizione Destiny e Unity S"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35079"|"20170806"|"0000000001"|"RB3A009988"|"CHILDHOME-CCCB20PW-Cesto Contenitore Stella Rosa 32x20x20"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35105"|"20170806"|"0000000001"|"RB3A017534"|"LILIPUTI-2006004020141-Stretchy Wrap Feather"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35124"|"20170806"|"0000000001"|"RB3A020003"|"IGOR SHOES-S10108-017-Sandali da Spiaggia Cholo Grigio-24"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35104"|"20170806"|"0000000001"|"RB3A014975"|"MINILAND-89070-WARMY TRAVEL"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35164"|"20170806"|"0000000001"|"RB3A019601"|"BABY ELEPHANT EARS-1038-Baby Elephant Ears Cuscino Ergonomico Amici del Bosco"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35093"|"20170806"|"0000000001"|"RB3A017528"|"LILIPUTI-2006003010006-Marsupio Mei Tai Lavendering"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#35063"|"20170804"|"0000000001"|"RB3A009982"|"CHILDHOME-CCCB60DB-Cesto Contenitore Stella Blu scuro 60x32x32"|"0000000002"|"0000000000"
"0000000534"|"20170821"|"#35005"|"20170803"|"0000000001"|"RB3A020988"|"MINILAND-89153-Thermos per Pappe e Bevande con Contenitori Ermetici Rosa"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#34927"|"20170802"|"0000000001"|"RB3A021195"|"STICKY BELLIES-302-Adesivi Oh Sew Ready Maternity"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#34922"|"20170802"|"0000000001"|"RB3A020988"|"MINILAND-89153-Thermos per Pappe e Bevande con Contenitori Ermetici Rosa"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#34886"|"20170801"|"0000000001"|"RB3A014975"|"MINILAND-89070-WARMY TRAVEL"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#33878B"|"20170726"|"0000000001"|"RB3A019836"|"SKIP HOP-232104-Zoo Bib -GUFO"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#34377"|"20170723"|"0000000005"|"RB3A019696"|"REAL SHADES-RK-4SKYRYL-Occhiali da Sole Baby Sky Royal Blue-4+"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#34385"|"20170723"|"0000000003"|"RB3A018667"|"LOLLIPOPS AND MORE-2952349927679-Lollipops and More Pacifier Star Dust Clip Pastel Pink"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#34331"|"20170723"|"0000000001"|"RB3A018832"|"NOPPIES-74344_C132-Noppies Salopette a Righe Azzurro e Grigio con Body Baby-50 cm"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#34117"|"20170719"|"0000000004"|"RB3A013061"|"BAMBOOM-104-108-020-BAGNO DUO MUSLIN Hooded towel + wash glove BAMBOOM-0"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#33902"|"20170717"|"0000000002"|"RB3A019439"|"EFFII-5901832942801-Effii Telo Mare e Tappeto 2 in 1 Grande con Cuori Rosa"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#33986"|"20170717"|"0000000001"|"RB3A020864"|"LA MILLOU PARENTS PRIDE-HAT-G-WM-Cappellino da Sole Regolabile Balena Bianca"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#33403"|"20170709"|"0000000001"|"RB3A017521"|"LILIPUTI-2006002020174-Marsupio Rainbow Line Baffi"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#33156"|"20170705"|"0000000001"|"RB3A020519"|"MIAMI KIDS-D0734-1_PINK-Scarpe Soft Sole Baby Bianche e Rosa-6-9 Mesi"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#32922"|"20170703"|"0000000001"|"RB3A012393"|"ZOLI-ZL-BF10PP0301-SUMO Snack Dispenser tre colori"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#32613"|"20170627"|"0000000004"|"RB3A019631"|"I PLAY-721054-642-42-Iplay Costumino Pannolino Contenitivo Mix'n Match Royal Viking Sea-6 Mesi"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#32614"|"20170627"|"0000000004"|"RB3A019632"|"I PLAY-721054-642-43-Iplay Costumino Pannolino Contenitivo Mix'n Match Royal Viking Sea-12 Mesi"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#32473"|"20170625"|"0000000001"|"RB3A019632"|"I PLAY-721054-642-43-Iplay Costumino Pannolino Contenitivo Mix'n Match Royal Viking Sea-12 Mesi"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#32366"|"20170623"|"0000000003"|"RB3A016498"|"KANGA CARE-KCKRLLNZSXSM405-Set 2 Mutandine Di Transizione Clyde e Roozy M"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#32121"|"20170619"|"0000000001"|"RB3A019843"|"SKIP HOP-235103-Moby Rinser Bricco Sciacquabimbo - COLORE UNICO"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#31982"|"20170619"|"0000000003"|"RB3A010542"|"KUK-FS325-03-Body Manica corta Balena Blu 0-3 mesi"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#32001"|"20170619"|"0000000003"|"RB3A020033"|"IGOR SHOES-S10168-046-Sandali da Spiaggia Minnie-18"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#31896"|"20170616"|"0000000001"|"RB3A020083"|"IGOR SHOES-S10107-073-Sandali da Spiaggia Tenis Fucsia-27"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#31268"|"20170608"|"0000000002"|"RB3A020771"|"DUUKIES BEACH SOCKS-KL-32-33-Calze in Neoprene Keet Leopard-32-33"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#31148"|"20170607"|"0000000006"|"RB3A019617"|"I PLAY-711054-215-43-Iplay Costumino Pannolino Contenitivo Mix'n Match  Cabana Geo-12 Mesi"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#27130A"|"20170606"|"0000000001"|"RB200062"|"ELODIE DETAILS-103413-Bavaglino Graphic Grace"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#27042A"|"20170606"|"0000000001"|"RB3A014437"|"TOBY TIGER-LSABEAR-Maglia Maniche Lunghe Orsetto 2-3 anni"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#30893"|"20170604"|"0000000003"|"RB3A020771"|"DUUKIES BEACH SOCKS-KL-32-33-Calze in Neoprene Keet Leopard-32-33"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#30568"|"20170530"|"0000000001"|"RB3A020775"|"DUUKIES BEACH SOCKS-LIC-24-25-Calze in Neoprene Lolly Icecream-24-25"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#30627"|"20170530"|"0000000008"|"RB3A020766"|"DUUKIES BEACH SOCKS-KL-22-23-Calze in Neoprene Keet Leopard-22-23"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#30298"|"20170525"|"0000000001"|"RB3A019633"|"I PLAY-721054-642-44-Iplay Costumino Pannolino Contenitivo Mix'n Match Royal Viking Sea-18 Mesi"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#29356"|"20170511"|"0000000004"|"RB3A019689"|"REAL SHADES-RK-2SKYNGR-Occhiali da Sole Baby Sky Neon Green-2+"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#25522"|"20170228"|"0000000003"|"RB3A017946"|"SUPERGA-S003P20DSN-SCARPE DISNEY PISOLO-19"|"0000000001"|"0000000000"
"0000000534"|"20170821"|"#25425"|"20170228"|"0000000001"|"RB3A017987"|"SUPERGA-S003NC0DSN-SCARPE DISNEY MINNIE-32"|"0000000001"|"0000000000"
